crisis_gap_eur,crisis_tau,crisis_theta,full_gap_eur,full_tau,full_theta
4216.669679903891,0.08530661809350333,1.093262529040823,17845.816474779043,0.23231844148563438,1.3026234496699676
5290.7786851967685,0.07484220018034266,1.080896686159844,21690.729235196486,0.20387018693557676,1.2560765638845377
3427.4965105503798,0.05,1.0526315789473684,20748.11553103244,0.2375188391754458,1.3115078134108793
3536.8580044941045,0.05,1.0526315789473684,19667.108232529834,0.24766346291985664,1.3291923902580236
2975.054915098939,0.05,1.0526315789473684,16241.08478524629,0.2315743226082869,1.3013620307357838
9742.815119088627,0.1306306306306306,1.150259067357513,22556.74060294032,0.25430596706937486,1.3410325895594686
9406.21780482959,0.15233785822021115,1.1797153024911031,22246.063610484358,0.2662568202464855,1.3628746782163328
5889.571750101168,0.07326007326007328,1.0790513833992095,18719.96973665431,0.2646266297573295,1.3598534301969674
6721.16452676896,0.07140714071407141,1.0768982229402262,25771.498522072565,0.2703558850258189,1.370531166465155
4580.565664815251,0.05,1.0526315789473684,19235.301499858964,0.23409159946064736,1.305639159063669
5769.371853058692,0.10800240673886881,1.121079258010118,18160.400215232745,0.2535528677007958,1.3396796058681384
5160.5533761214465,0.0802300938540721,1.087228439763002,11138.554833798204,0.15839717560102776,1.1882089401424556
7485.009910226334,0.056763285024154585,1.060179257362356,19395.269014067017,0.22969158327700334,1.2981813235978188
6552.208582850173,0.09445958219800184,1.1043129388164494,19595.22371789068,0.22980880642953846,1.2983789068843907
3987.1712379637174,0.05,1.0526315789473684,26767.695592893288,0.27554081438726563,1.380340010671848
5762.258437614888,0.06363636363636362,1.0679611650485437,17023.258470591158,0.21504670397689687,1.273961145289041
4590.817056125496,0.06690997566909977,1.0717079530638853,17386.878484287765,0.2400314068765205,1.3158438507175523
10928.090309156105,0.1381381381381381,1.1602787456445993,23210.883091407362,0.23973554697819185,1.3153317849142094
12655.498597469646,0.15595776772247363,1.1847748391708364,14159.64312311681,0.20185965431584751,1.2529124801263076
3778.0473991585895,0.07267267267267266,1.0783678756476685,18777.577453181613,0.2536146275749856,1.3397904580458064
3577.9228131361306,0.05,1.0526315789473684,21214.362446838524,0.24602948870724842,1.3263118185954093
9868.423908320256,0.0905535499398315,1.0995699636123057,17195.514695017133,0.23726528685857107,1.3110718350307684
4138.399715546053,0.07254196642685852,1.0782159017453135,18329.93982703658,0.22013365708838661,1.2822710059091953
1966.778869847767,0.05,1.0526315789473684,24148.53345053643,0.26443595611610615,1.359500927641654
9134.847809311468,0.10365669386521609,1.1156439649359406,22689.282068836503,0.2529980870109328,1.3386846574442917
3040.5748986843973,0.05,1.0526315789473684,23375.509267659392,0.2659320949388854,1.3622717913498008
7148.265044119675,0.05,1.0526315789473684,25503.795452411287,0.268677863795905,1.3673864778529325
5171.307686495129,0.07106293285155076,1.0764991896272285,23952.462331694085,0.2719397594855483,1.3735127182517124
4986.457800724078,0.05,1.0526315789473684,25400.06555759255,0.25969592779879086,1.3507962978328822
3008.452751358971,0.08325819056206794,1.0908196721311476,16988.60801296262,0.2216928263671951,1.2848397572033519
7969.519386626314,0.10333333333333332,1.1152416356877324,16597.249707937706,0.20839757896550207,1.2632604113225925
2935.2621601633728,0.10057733211789728,1.1118243243243244,17510.155482538976,0.22409340130892297,1.2888149188149185
2262.825445185881,0.05,1.0526315789473684,21512.75642969692,0.2217871338326702,1.2849954600788907
6782.4385043368675,0.0552536231884058,1.0584851390220518,21907.46223270055,0.24451802615381948,1.323658319614128
6783.943969301414,0.07669082125603864,1.0830608240680184,15807.376516247634,0.20221239814262815,1.2534664585810142
18528.812883710954,0.14598540145985403,1.170940170940171,19641.197865304537,0.22552086955148512,1.2911903764545365
2972.08611480752,0.05,1.0526315789473684,24715.840191676747,0.25136063015890103,1.3357566276700799
9029.95440783957,0.1476754785779398,1.1732620320855616,16748.3949598358,0.21133907705668661,1.2679720408460977
1658.3617462455295,0.05,1.0526315789473684,21564.58342424594,0.24512074019657693,1.3247151607535335
4107.703471177258,0.054905490549054914,1.0580952380952382,19779.26153297443,0.24580149069317866,1.325910867841801
7851.00223944243,0.12209126624357815,1.1390705679862307,17391.55586462561,0.21693513382129603,1.277033414715594
6094.719158138614,0.09463532248342377,1.1045272969374167,18730.432303190697,0.2244828178781605,1.2894620816317293
2959.8710752883926,0.05,1.0526315789473684,19521.040020995773,0.24290596254705224,1.3208398831989856
5812.920676551759,0.09695874736525145,1.1073691230410136,19155.922883072402,0.23890336043711757,1.3138935951344182
3951.832705747802,0.05263157894736842,1.0555555555555556,21381.584878639784,0.22638141966914813,1.292626657922735
10222.822292694356,0.09571256038647342,1.1058430717863106,21406.864788451698,0.2544750061810694,1.341336653084598
3879.7554591693915,0.05,1.0526315789473684,20492.823459328152,0.24656759906767065,1.3272590862332938
1009.5498740947805,0.05,1.0526315789473684,16956.93433531979,0.23448054565058407,1.3063025300250006
8488.190142150037,0.1232670283303195,1.1405981436919903,20839.934164718725,0.2381703053337032,1.3126293277896297
15610.814255808946,0.18471720818291215,1.2265682656826569,25694.66694929218,0.27890717761799305,1.3867840158173683
6073.8245281996205,0.11604714415231188,1.1312820512820512,17058.596327442676,0.2196274907390223,1.2814392974286244
2678.7654986707494,0.05,1.0526315789473684,18208.02159246942,0.24358278176365925,1.3220217307210376
16928.633540622424,0.20452488687782802,1.2571103526734926,23189.6430338379,0.26611415065488436,1.3626097313258618
3127.8981714784168,0.05,1.0526315789473684,23000.944765763823,0.23531464665221258,1.3077274144483173
4159.370866715442,0.05,1.0526315789473684,15677.82456659805,0.2052265532175769,1.2582201935009532
7096.980749213602,0.10448660042155979,1.116677874915938,15782.117204296403,0.2029294319970757,1.2545940599783019
14795.790386478882,0.1603489771359807,1.1909709781440343,15912.714260552544,0.1851650313613112,1.2272423723673258
7438.311250750907,0.07796917497733456,1.0845624385447394,20996.880532648414,0.24038984026742297,1.3164647512772247
17597.68591867434,0.21176470588235294,1.2686567164179106,13445.01802554261,0.18687463809073365,1.22982266553824
3094.490485661663,0.06263173742848539,1.066816575650498,17779.585063626524,0.2236105584664536,1.2880133944438654
9081.589074134361,0.05685920577617328,1.060287081339713,18862.843315082602,0.22394076310691247,1.2885614299282715
3221.232529865112,0.05,1.0526315789473684,19402.005347928032,0.23589380377949098,1.3087186112955114
4025.373179794289,0.05,1.0526315789473684,19792.44649455417,0.2508471197703313,1.334841026965589
11223.8592652902,0.17795844625112922,1.2164835164835166,22789.167869735043,0.23619427528499692,1.309233444634272
8125.819323103875,0.05,1.0526315789473684,21834.822259620298,0.2450769987617576,1.3246384046581923
4204.189015436452,0.07457729468599034,1.0805872756933117,20303.32580776047,0.23301963862155817,1.3038143482614963
5128.862895376515,0.05,1.0526315789473684,22391.065249579027,0.2618684906431806,1.3547721338591316
3885.850479993969,0.06419529837251357,1.068599033816425,21295.788275224157,0.240213521244976,1.3161592473172024
15872.640608835965,0.15143288084464554,1.178457163170992,17479.222966399044,0.22778091871177233,1.2949692959306116
8193.615038366988,0.0806159420289855,1.0876847290640395,16374.853407173883,0.21728713149525045,1.2776077157263859
3937.3519182158634,0.05105105105105104,1.0537974683544304,19182.722699770704,0.20621343390371102,1.2597844845344695
7020.677204679232,0.0818181818181818,1.089108910891089,22193.255627538078,0.23974064228374145,1.3153406003497252
8244.690476776566,0.0892147876565842,1.0979537068097953,21583.896987408865,0.22621974812904813,1.2923565800265167
4215.926661896519,0.05,1.0526315789473684,17695.769699162804,0.23478332915293185,1.306819412197378
3238.929890344385,0.05,1.0526315789473684,20711.540089157876,0.23445820352277827,1.3062644059431894
4848.180491780862,0.05,1.0526315789473684,21017.181674496736,0.23703815674409967,1.3106815351768466
2580.4580791429617,0.05,1.0526315789473684,20468.127649920993,0.22703759795774794,1.2937239862610257
6373.832463175524,0.08553230209281164,1.0935323383084576,21868.999375156127,0.2562402555700882,1.3445201995524712
4757.20777776232,0.05,1.0526315789473684,21501.7088445751,0.205075510766528,1.2579811209040468
8876.66333094472,0.13485540334855403,1.1558761435608726,26611.013345067855,0.27737268403528675,1.3838391905584029
3513.5737498514354,0.05,1.0526315789473684,21378.112625830807,0.2530000175465772,1.3386881171210099
6323.703586257994,0.0971843778383288,1.107645875251509,21253.98236735724,0.21499923892044556,1.2738841152520322
6325.13064117264,0.08077154912597952,1.0878688524590163,19266.747694247868,0.23309398256262448,1.3039407401463747
5729.837099636905,0.1435897435897436,1.1676646706586826,21014.404638894834,0.2606093214122495,1.3524649809083584
3504.468027222436,0.07524932003626474,1.0813725490196078,21107.838042317424,0.2254672913640052,1.2911010585480225
3446.161966510117,0.05,1.0526315789473684,19733.659894128796,0.22811356004197172,1.2955273576957453
2007.3115754066966,0.05,1.0526315789473684,16563.806207059417,0.21146201913271892,1.268169732167042
3893.713723081164,0.05,1.0526315789473684,21868.471638645045,0.22676901797809476,1.293274614249317
5321.747484090738,0.05,1.0526315789473684,19431.735943585634,0.2245422561231929,1.2895609179174885
4370.919175888412,0.05,1.0526315789473684,18612.771175740752,0.21611352946435025,1.2756949349013185
6775.767138600349,0.12983091787439613,1.1492019430950728,15068.570541150868,0.2246776964505289,1.2897861901069287
2758.6060533118434,0.05232909860859045,1.055218640280881,22261.84421372041,0.2379904570894715,1.3123195231656242
4364.504039479885,0.080853621881575,1.0879659908436887,18089.71700053569,0.23786611634188412,1.3121054206383875
7522.268447778653,0.05,1.0526315789473684,20397.103789410554,0.21475730282989905,1.2734916269885128
12517.583099323325,0.17014203686914484,1.2050254916241807,21323.08490374172,0.23739671978331564,1.3112977952518934
6459.538703852799,0.09648331830477908,1.1067864271457086,17166.015886329114,0.21768409969579997,1.2782560083607586
14196.674407383427,0.14981949458483754,1.1762208067940552,19443.81673582038,0.24047784727390512,1.3166172920839456
4499.262703616172,0.11020531400966183,1.1238547675602308,22046.34345599357,0.24121085667437536,1.317889177508781
5295.069697140716,0.10878787878787877,1.1220673240394423,22193.97301857965,0.24257753192116507,1.3202671456742643
2506.422517602332,0.05,1.0526315789473684,20021.188157436438,0.2299945261866331,1.2986920664961128
3854.9906808971427,0.05,1.0526315789473684,20426.55534424167,0.24123781198028252,1.317935996006714
11084.7103863894,0.15776772247360482,1.1873209169054442,16575.802269976586,0.2050579128526355,1.2579532725314395
4031.555919932667,0.08995186522262333,1.0988429752066116,17305.138287044596,0.2252426892986401,1.2907267684828116
9921.474469540175,0.08045977011494254,1.0875,21367.41287498828,0.24794018776894058,1.3296814744473602
4380.903635822702,0.05,1.0526315789473684,16592.964501979295,0.2096879799988046,1.2653230302615004
5656.318198220339,0.05,1.0526315789473684,22470.3215560033,0.28065618362664185,1.3901558298528198
6542.022735342849,0.08723021582733814,1.095566502463054,18531.437534612138,0.23319836811921765,1.304118247045507
8624.906783600338,0.096745027124774,1.107107107107107,23869.9949259446,0.25500366544378256,1.3422884833328532
10755.998004791792,0.11401925391095068,1.128692699490662,17567.68362560682,0.21739718111262898,1.2777873729380418
10229.642640650272,0.17955717318774644,1.2188539741219964,18506.657337545417,0.21983485974986006,1.2817799058278554
3990.0395699208602,0.05,1.0526315789473684,19707.74319824716,0.23071550144508238,1.2999092037841342
19942.859113497194,0.21143375680580767,1.2681242807825086,13796.349797169212,0.19012853763309537,1.2347638439776996
3233.7126064100303,0.08310831083108311,1.0906413612565444,18192.52240921324,0.22559978175895554,1.291321950129841
14338.891912139952,0.17177177177177175,1.207396664249456,16800.510528289247,0.21832227843444615,1.2792996044420808
4726.300618112553,0.058698296836982966,1.0623586429725362,19650.023592144717,0.2204196687982396,1.282741444308186
5839.889694466256,0.07782805429864253,1.084396467124632,21049.63984009158,0.2520193625958566,1.3369330033334639
17731.88913485408,0.1866907557964469,1.229544613106257,17714.181160225533,0.2530466046007382,1.3387716103298248
5827.30668647727,0.09009009009009007,1.0990099009900989,21527.19474369753,0.22336117695366786,1.2875998087213092
2536.6076591284946,0.05,1.0526315789473684,15765.27704496868,0.21875093311639945,1.2800015288197348
7249.874680412002,0.05,1.0526315789473684,15547.717453122139,0.18385703145134527,1.225275519776024
3203.328857724089,0.05,1.0526315789473684,17334.823206759058,0.22665541658714014,1.2930846371056008
22473.297819878906,0.21006630500301385,1.2659290347195726,18420.719011648092,0.21994015051090446,1.281952917657479
3726.209469787311,0.05,1.0526315789473684,14667.917503219564,0.21114849151791393,1.2676657003853709
9818.030569724273,0.1404460518384569,1.1633941093969145,21501.380088375416,0.24469680775787525,1.3239716318839994
9165.332153860945,0.15840096182747218,1.1882142857142857,20535.560612557456,0.22527025601726644,1.2907726955973011
10323.200959955808,0.1348484848484848,1.1558669001751312,20999.289178930223,0.2291707228168398,1.2973041237539626
5313.511171780061,0.11061151079136693,1.1243680485338725,24047.786966915242,0.24585804315745066,1.3260102967706664
7076.340626453515,0.09282700421940927,1.1023255813953488,19340.584495916963,0.2553067535503079,1.3428347910599123
6290.347897393629,0.05,1.0526315789473684,17603.300965915434,0.20418564931322136,1.2565744751109496
7118.190033016726,0.07894736842105264,1.0857142857142856,23340.720277299173,0.23067992889148306,1.2998490973452639
7283.944716831669,0.09752415458937197,1.1080628972900635,19334.112755350303,0.22217645474653427,1.2856386337265409
5189.832900239155,0.08227079538554949,1.0896460469732054,18630.602026576642,0.1921052253399882,1.2377849583453888
3941.004451589193,0.05969696969696969,1.0634869481147278,17830.65229129931,0.25049907866804316,1.3342211751025936
4526.377494420391,0.08844765342960288,1.0970297029702971,20742.596220829524,0.2539113375290846,1.3403232756388157
9534.150421613362,0.1341756919374248,1.1549687282835304,19229.20853022905,0.22184236464340698,1.285086664402833
4698.870234454516,0.05,1.0526315789473684,22047.00017751241,0.25294018791472556,1.3385809058697609
1836.1694446569309,0.05,1.0526315789473684,22818.166261851788,0.24491887168473714,1.324361002414668
2558.037628253922,0.05,1.0526315789473684,23767.39961743867,0.2677395798291232,1.3656343733103105
2749.6042804969475,0.05,1.0526315789473684,19038.182200997602,0.2368212511168697,1.3103090219210696
1308.8627879125997,0.05,1.0526315789473684,15936.404248181265,0.19459722714275127,1.2416147965972326
4945.484502206091,0.05,1.0526315789473684,19540.9676573202,0.239553312238713,1.315016576564946
1926.031098161824,0.05,1.0526315789473684,20070.6647313321,0.21227290993617406,1.2694751933934056
4651.921072854195,0.05,1.0526315789473684,23528.638197333086,0.2606714252231826,1.352578588352103
12773.960986465681,0.1558167570825799,1.1845769368082828,24509.335931438487,0.2679347850587188,1.3659985197906308
4201.37979794899,0.07183648932972649,1.0773963730569949,17173.709167866502,0.21945161977455604,1.2811505671322672
6209.327350809239,0.0914027149321267,1.100597609561753,19976.082853176165,0.21058033882295976,1.266753349554254
5102.072213889565,0.12413585813044785,1.141729581331503,18792.048824324273,0.24406000096044786,1.322856313028196
4295.311436151154,0.0792646172393008,1.086088379705401,21903.902769471053,0.26026760526029197,1.3518402156118539
944.5926967840642,0.07259528130671507,1.0782778864970646,17459.040252754465,0.19800359811062684,1.246888387085232
4018.057291076053,0.07692307692307691,1.0833333333333333,17437.759304268286,0.210196097517568,1.266137071312133
336.0256569799967,0.05,1.0526315789473684,14721.639666783158,0.23105706719639954,1.3004866256510805
11774.821018428076,0.1917270531400966,1.2372058274187523,20918.816562139895,0.2344890799592201,1.3063170933560666
3831.1680984301493,0.05,1.0526315789473684,19370.16570939496,0.2330568586040511,1.3038776227659503
7809.184843477327,0.07203134418324293,1.0776226047417994,23403.82101346692,0.26251535554899647,1.3559604359551345
10101.981409616768,0.11950257810130421,1.1357216672407853,19162.27087399317,0.1926853972469461,1.2386744852500653
693.2118168552406,0.05,1.0526315789473684,17559.417523539625,0.2071562689454155,1.2612825968490298
3644.4718522666954,0.05,1.0526315789473684,17656.23149324814,0.21031753378580265,1.2663317761049986
4856.3636885178275,0.05,1.0526315789473684,26387.208542860113,0.2539643930948365,1.3404185949627478
8586.354101622477,0.1119199272065514,1.1260245901639345,22581.360060385894,0.22610586054617013,1.2921663946256818
3899.2278806935064,0.05741915986702933,1.0609169605642834,21578.109255256597,0.25214741242083166,1.337161917480347
5314.843973576091,0.05,1.0526315789473684,19746.321630800143,0.2334768182199399,1.3045919859563124
7773.303718084469,0.11334552102376601,1.1278350515463917,19626.68878830038,0.24392716825426905,1.3226239034287934
7743.686504917685,0.07736476276820793,1.0838519489027187,15528.93344521476,0.20522309121280402,1.2582147127625636
20422.33044391824,0.2174043962661849,1.2777991535205848,25972.534495849162,0.26226734453096995,1.3555045890766861
3469.6188114662655,0.08182367149758454,1.089115422558369,19762.68349179998,0.22134553073977994,1.2842666927091226
-3333.974086403381,0.05,1.0526315789473684,19653.655179210007,0.24152295123095557,1.3184314563280861
5274.226613609586,0.0726998491704374,1.0783994795055303,18076.218166282866,0.2033132823647561,1.2551985339585408
1597.6703143874183,0.05,1.0526315789473684,23577.606757734902,0.24241355233556847,1.3199813738523265
2301.3297316096723,0.051587301587301605,1.0543933054393306,24375.437398470007,0.23824346308190744,1.3127553903846898
-366.00759727926925,0.05,1.0526315789473684,22808.61947528599,0.27844848091818103,1.3859024249197194
3365.40146709932,0.05,1.0526315789473684,22591.736504568253,0.22263664876665354,1.286399723389871
